名前,pokeID,dexID,育て方,ブースト,種族値,ランク,実数値
グラエナ,303,224,準速,,70,0,122
ルンパッパ,315,227,準速,,70,0,122
キノガッサ,329,239,準速,,70,0,122
ビブラーバ,372,262,準速,,70,0,122
メタグロス,422,290,準速,,70,0,122
レントラー,454,317,準速,,70,0,122
ミツハニー,466,322,準速,,70,0,122
フワンテ,476,330,準速,,70,0,122
ダイケンキ(原種),563,403,準速,,70,0,122
ゾロア(ヒスイのすがた),640,428,準速,,70,0,122
キリキザン,697,465,準速,,70,0,122
フーパ(いましめられしフーパ),814,541,準速,,70,0,122
ボルケニオン,816,542,準速,,70,0,122
ジュナイパー(原種),819,545,準速,,70,0,122
ニャビー,821,547,準速,,70,0,122
メッソン,922,612,準速,,70,0,122
アップリュー,947,626,準速,,70,0,122
ポットデス,962,637,準速,,70,0,122
ギモー,967,642,準速,,70,0,122
イシヘンジン,981,651,準速,,70,0,122
カイデン,1063,724,準速,,70,0,122
ノノクラゲ,1071,732,準速,,70,0,122
ミガルーサ,1100,760,準速,,70,0,122
チオンジェン,1129,788,準速,,70,0,122
ヤバソチャ,1143,800,準速,,70,0,122
ブロスター,776,522,最速,,59,0,122
サンダース,167,113,最遅,,130,0,121
ミュウツー,185,126,最遅,,130,0,121
ムゲンダイナ(通常),1001,666,最遅,,130,0,121
レイスポス,1010,674,最遅,,130,0,121
ボルトロス(れいじゅうフォルム),717,482,無振,,101,0,121
ランドロス(けしんフォルム),720,485,無振,,101,0,121
デデンネ,785,525,無振,,101,0,121
スナノケガワ,1116,775,無振,,101,0,121
ヒバニー,919,609,準速,,69,0,121
カメール,7,7,最速,,58,0,121
アリゲイツ,195,136,最速,,58,0,121
ズガイドス,457,318,最速,,58,0,121
ラムパルド,458,319,最速,,58,0,121
ズルズキン,628,426,最速,,58,0,121
ジヘッド,707,472,最速,,58,0,121
カヌチャン,1080,741,最速,,58,0,121
コフーライ,746,505,準速,スカーフ,29,0,121
ブリムオン,965,640,準速,スカーフ,29,0,121
リザードン,5,5,無振,,100,0,120
キュウコン(原種),43,22,無振,,100,0,120
ドククラゲ,86,55,無振,,100,0,120
ビリリダマ(原種),123,83,無振,,100,0,120
ビリリダマ(ヒスイのすがた),124,84,無振,,100,0,120
ケンタロス(パルデアのすがた(コンバット)),158,104,無振,,100,0,120
ケンタロス(パルデアのすがた(ブレイズ)),159,105,無振,,100,0,120
ケンタロス(パルデアのすがた(ウォーター)),160,106,無振,,100,0,120
サンダー(原種),178,119,無振,,100,0,120
サンダー(ガラルのすがた),179,120,無振,,100,0,120
ミュウ,186,127,無振,,100,0,120
バクフーン(原種),192,133,無振,,100,0,120
エンテイ,285,207,無振,,100,0,120
ケッキング,332,242,無振,,100,0,120
フライゴン,373,263,無振,,100,0,120
ボーマンダ,419,287,無振,,100,0,120
ジラーチ,431,299,無振,,100,0,120
ムクホーク,447,312,無振,,100,0,120
パルキア(通常),541,382,無振,,100,0,120
レジギガス,544,385,無振,,100,0,120
マナフィ,549,390,無振,,100,0,120
シェイミ(ランドフォルム),551,392,無振,,100,0,120
ウルガモス,710,475,無振,,100,0,120
キュワワー,866,586,無振,,100,0,120
リククラゲ,1072,733,無振,,100,0,120
イルカマン(マイティフォルム),1088,748,無振,,100,0,120
イーユイ,1132,791,無振,,100,0,120
モグリュー,590,407,準速,,68,0,120
ゴーゴート,754,513,準速,,68,0,120
ニャスパー,758,514,準速,,68,0,120
ハカドッグ,1096,756,準速,,68,0,120
カチコール,803,535,準速,スカーフ,28,0,120
クレベース(原種),804,536,準速,スカーフ,28,0,120
メロエッタ(ステップフォルム),727,491,最遅,,128,0,119
ザマゼンタ(たてのおう),1000,665,最遅,,128,0,119
キチキギス,1146,803,無振,,99,0,119
スリーパー,120,82,準速,,67,0,119
チョンチー,206,144,準速,,67,0,119
ランターン,207,145,準速,,67,0,119
オノンド,682,455,準速,,67,0,119
アーマーガア,929,619,準速,,67,0,119
キバゴ,681,454,最速,,57,0,119
ハリボーグ,731,493,最速,,57,0,119
ココガラ,927,617,最速,,57,0,119
シェイミ(スカイフォルム),552,393,最遅,,127,0,118
バスラオ(あかすじ),613,420,無振,,98,0,118
バスラオ(しろすじ),614,421,無振,,98,0,118
スワンナ,652,440,無振,,98,0,118
サザンドラ,708,473,無振,,98,0,118
テツノカシラ,1156,813,無振,,98,0,118
ケイコウオ,507,352,準速,,66,0,118
モンメン,607,415,準速,,66,0,118
サシカマス,952,631,準速,,66,0,118
ラウドボーン,1029,693,準速,,66,0,118
ドダイトス,438,303,最速,,56,0,118
オーロット,794,534,最速,,56,0,118
シズクモ,853,577,準速,スカーフ,27,0,118
プリン,45,24,最速,スカーフ,20,0,118
イシツブテ(原種),87,56,最速,スカーフ,20,0,118
イシツブテ(アローラのすがた),88,57,最速,スカーフ,20,0,118
オタチ,197,138,最速,スカーフ,20,0,118
マグマッグ,258,187,最速,スカーフ,20,0,118
ルリリ,341,245,最速,スカーフ,20,0,118
コータス,367,258,最速,スカーフ,20,0,118
ユニラン,648,436,最速,スカーフ,20,0,118
ヒトモシ,678,451,最速,スカーフ,20,0,118
ヨクバリス,926,616,最速,スカーフ,20,0,118
カジッチュ,946,625,最速,スカーフ,20,0,118
ユキハミ,979,649,最速,スカーフ,20,0,118
タマンチュラ,1036,700,最速,スカーフ,20,0,118
ドオー,1106,766,最速,スカーフ,20,0,118
ファイアロー,744,503,最遅,,126,0,117
マニューラ,512,356,最遅,,125,0,117
ダークライ,550,391,最遅,,125,0,117
タイカイデン,1064,725,最遅,,125,0,117
ラブカス,416,284,無振,,97,0,117
オノノクス,683,456,無振,,97,0,117
ゲコガシラ,737,499,無振,,97,0,117
ソルガレオ,894,600,無振,,97,0,117
ルナアーラ,895,601,無振,,97,0,117
モルペコ,986,655,無振,,97,0,117
ウーラオス(いちげきのかた),1004,668,無振,,97,0,117
ウーラオス(れんげきのかた),1005,669,無振,,97,0,117
ヒトカゲ,3,3,準速,,65,0,117
サンドパン(原種),31,16,準速,,65,0,117
サンドパン(アローラのすがた),32,17,準速,,65,0,117
ロコン(原種),41,20,準速,,65,0,117
ロコン(アローラのすがた),42,21,準速,,65,0,117
シャワーズ,166,112,準速,,65,0,117
ブースター,168,114,準速,,65,0,117
ヒノアラシ,190,131,準速,,65,0,117
ブラッキー,234,167,準速,,65,0,117
ハッサム,251,181,準速,,65,0,117
デルビル,269,193,準速,,65,0,117
ペリッパー,322,232,準速,,65,0,117
アメタマ,326,236,準速,,65,0,117
ハブネーク,379,269,準速,,65,0,117
ジュペッタ,400,277,準速,,65,0,117
チリーン,404,281,準速,,65,0,117
コロトック,451,314,準速,,65,0,117
グレイシア,522,363,準速,,65,0,117
エンブオー,560,400,準速,,65,0,117
メグロコ,615,422,準速,,65,0,117
ゾロア(原種),639,427,準速,,65,0,117
ゴチルゼル,647,435,準速,,65,0,117
ママンボウ,665,445,準速,,65,0,117
バチュル,666,446,準速,,65,0,117
コジョフー,691,460,準速,,65,0,117
ウォーグル(ヒスイのすがた),701,468,準速,,65,0,117
ツツケラ,827,553,準速,,65,0,117
ネッコアラ,878,592,準速,,65,0,117
ジャランゴ,886,596,準速,,65,0,117
マギアナ,907,605,準速,,65,0,117
サルノリ,916,606,準速,,65,0,117
モスノウ,980,650,準速,,65,0,117
アヤシシ,1014,678,準速,,65,0,117
ニャオハ,1024,688,準速,,65,0,117
ウェルカモ,1031,695,準速,,65,0,117
パフュートン(オスのすがた),1034,698,準速,,65,0,117
パフュートン(メスのすがた),1035,699,準速,,65,0,117
パピモッチ,1046,710,準速,,65,0,117
ミミズズ,1092,752,準速,,65,0,117
アーボ,24,9,最速,,55,0,117
コダック,65,40,最速,,55,0,117
ガーディ(ヒスイのすがた),70,45,最速,,55,0,117
ウツドン,83,52,最速,,55,0,117
ナッシー(原種),128,88,最速,,55,0,117
イーブイ,165,111,最速,,55,0,117
デンリュウ,217,151,最速,,55,0,117
リングマ,257,186,最速,,55,0,117
ハピナス,283,205,最速,,55,0,117
ワカシャモ,297,218,最速,,55,0,117
マルノーム,360,255,最速,,55,0,117
ノクタス,375,265,最速,,55,0,117
シザリガー,385,273,最速,,55,0,117
チャオブー,559,399,最速,,55,0,117
ゴチミル,646,434,最速,,55,0,117
コアルヒー,651,439,最速,,55,0,117
ランプラー,679,452,最速,,55,0,117
ゴルーグ,695,463,最速,,55,0,117
オンバット,806,538,最速,,55,0,117
ノココッチ(ふたふしフォルム),1108,768,最速,,55,0,117
アラブルタケ,1113,772,最速,,55,0,117
セビエ,1123,782,最速,,55,0,117
アブリボン,842,568,最遅,,124,0,116
テツノイワオ,1155,812,最遅,,124,0,116
ミミッキュ,881,593,無振,,96,0,116
ブリガロン,732,494,準速,,64,0,116
マホイップ,976,646,準速,,64,0,116
オンバーン,807,539,最遅,,123,0,115
マスカーニャ,1026,690,最遅,,123,0,115
ディグダ(原種),56,31,無振,,95,0,115
オコリザル,68,43,無振,,95,0,115
ウインディ(原種),71,46,無振,,95,0,115
ゴースト,116,79,無振,,95,0,115
フリーザー(ガラルのすがた),177,118,無振,,95,0,115
バクフーン(ヒスイのすがた),193,134,無振,,95,0,115
ヤンヤンマ,229,163,無振,,95,0,115
ヘルガー,270,194,無振,,95,0,115
エレキッド,280,203,無振,,95,0,115
ジュプトル,294,215,無振,,95,0,115
プラスル,354,250,無振,,95,0,115
マイナン,355,251,無振,,95,0,115
レックウザ,430,298,無振,,95,0,115
パチリス,468,324,無振,,95,0,115
エレキブル,517,359,無振,,95,0,115
メガヤンマ,520,361,無振,,95,0,115
リーフィア,521,362,無振,,95,0,115
グライオン,523,364,無振,,95,0,115
ユクシー,536,377,無振,,95,0,115
メブキジカ,657,442,無振,,95,0,115
キュレム(通常),722,487,無振,,95,0,115
キュレム(ブラックキュレム),723,488,無振,,95,0,115
キュレム(ホワイトキュレム),724,489,無振,,95,0,115
イエッサン(オスのすがた),984,653,無振,,95,0,115
バウッツェル,1047,711,無振,,95,0,115
ウミディグダ,1083,744,無振,,95,0,115
ツタージャ,555,395,準速,,63,0,115
マケンカニ,835,561,準速,,63,0,115
ベトベター(原種),109,72,準速,スカーフ,25,0,115
ベトベター(アローラのすがた),110,73,準速,スカーフ,25,0,115
サイホーン,139,95,準速,スカーフ,25,0,115
マクノシタ,339,243,準速,スカーフ,25,0,115
ヨマワル,401,278,準速,スカーフ,25,0,115
サマヨール,402,279,準速,スカーフ,25,0,115
コロボーシ,450,313,準速,スカーフ,25,0,115
ホシガリス,925,615,準速,スカーフ,25,0,115
コジオ,1055,716,準速,スカーフ,25,0,115
ゲッコウガ(通常),738,500,最遅,,122,0,114
ラビフット,920,610,無振,,94,0,114
デカヌチャン,1082,743,無振,,94,0,114
ヤヤコマ,742,501,準速,,62,0,114
アママイコ,864,584,準速,,62,0,114
セゴール,1124,783,準速,,62,0,114
フラエッテ,751,510,最速,,52,0,114
メェークル,753,512,最速,,52,0,114
フクスロー,818,544,最速,,52,0,114
ガチグマ(あかつき),1017,681,最速,,52,0,114
トルネロス(れいじゅうフォルム),715,480,最遅,,121,0,113
モトトカゲ,1091,751,最遅,,121,0,113
ブーバー,155,102,無振,,93,0,113
オドリドリ(めらめらスタイル),837,563,無振,,93,0,113
オドリドリ(ぱちぱちスタイル),838,564,無振,,93,0,113
オドリドリ(ふらふらスタイル),839,565,無振,,93,0,113
オドリドリ(まいまいスタイル),840,566,無振,,93,0,113
バンギラス,289,211,準速,,61,0,113
ヒコザル,439,304,準速,,61,0,113
サナギラス,288,210,最速,,51,0,113
トロピウス,403,280,最速,,51,0,113
オラチフ,1065,726,最速,,51,0,113
ダグトリオ(原種),58,33,最遅,,120,0,112
ジュカイン,295,216,最遅,,120,0,112
パルキア(オリジンフォルム),542,383,最遅,,120,0,112
アルセウス,553,394,最遅,,120,0,112
メテノ(コア),877,591,最遅,,120,0,112
インテレオン,924,614,最遅,,120,0,112
オオニューラ,1020,684,最遅,,120,0,112
ウミトリオ,1084,745,最遅,,120,0,112
ハハコモリ,603,414,無振,,92,0,112
ワルビアル,617,424,無振,,92,0,112
ハギギシリ,882,594,無振,,92,0,112
エクスレッグ,1039,703,無振,,92,0,112
イキリンコ(グリーンフェザー),1051,715,無振,,92,0,112
フシギソウ,1,1,準速,,60,0,112
ピクシー,40,19,準速,,60,0,112
ガーディ(原種),69,44,準速,,60,0,112
マタドガス(原種),137,93,準速,,60,0,112
マタドガス(ガラルのすがた),138,94,準速,,60,0,112
タッツー,144,98,準速,,60,0,112
ラプラス,163,109,準速,,60,0,112
ベイリーフ,188,129,準速,,60,0,112
ピチュー,208,146,準速,,60,0,112
ポリゴン2,274,198,準速,,60,0,112
ラグラージ,301,222,準速,,60,0,112
コノハナ,317,229,準速,,60,0,112
アサナン,350,248,準速,,60,0,112
バネブー,368,259,準速,,60,0,112
ドジョッチ,382,270,準速,,60,0,112
ナマズン,383,271,準速,,60,0,112
エンペルト,444,309,準速,,60,0,112
ムックル,445,310,準速,,60,0,112
ルクシオ,453,316,準速,,60,0,112
リオル,498,346,準速,,60,0,112
ユキノオー,511,355,準速,,60,0,112
ジバコイル,513,357,準速,,60,0,112
フタチマル,562,402,準速,,60,0,112
シビシラス,673,448,準速,,60,0,112
コマタナ,696,464,準速,,60,0,112
ワシボン,699,466,準速,,60,0,112
バルチャイ,702,469,準速,,60,0,112
メラルバ,709,474,準速,,60,0,112
フォッコ,733,495,準速,,60,0,112
ニンフィア,783,523,準速,,60,0,112
ヌメイル(原種),788,528,準速,,60,0,112
ヌメルゴン(ヒスイのすがた),791,531,準速,,60,0,112
ジュナイパー(ヒスイのすがた),820,546,準速,,60,0,112
ガオガエン,823,549,準速,,60,0,112
アシレーヌ,826,552,準速,,60,0,112
ドデカバシ,829,555,準速,,60,0,112
イワンコ,843,569,準速,,60,0,112
ヤレユータン,867,587,準速,,60,0,112
オーロンゲ,968,643,準速,,60,0,112
パモ,1040,704,準速,,60,0,112
アノクサ,1069,730,準速,,60,0,112
キラーメ,1093,753,準速,,60,0,112
リキキリン,1107,767,準速,,60,0,112
テラパゴス(ノーマルフォルム),1157,814,準速,,60,0,112
ラフレシア,51,28,最速,,50,0,112
ベトベトン(原種),111,74,最速,,50,0,112
ベトベトン(アローラのすがた),112,75,最速,,50,0,112
ラッキー,141,97,最速,,50,0,112
ミニリュウ,182,123,最速,,50,0,112
ホーホー,199,140,最速,,50,0,112
キレイハナ,218,152,最速,,50,0,112
マリルリ,220,154,最速,,50,0,112
ハネッコ,223,157,最速,,50,0,112
ウリムー,260,189,最速,,50,0,112
イノムー,261,190,最速,,50,0,112
ドンファン,273,197,最速,,50,0,112
ヌマクロー,300,221,最速,,50,0,112
ハスブレロ,314,226,最速,,50,0,112
キルリア,324,234,最速,,50,0,112
ハリテヤマ,340,244,最速,,50,0,112
ヤミラミ,345,247,最速,,50,0,112
チルット,376,266,最速,,50,0,112
ユキワラシ,407,282,最速,,50,0,112
タツベイ,417,285,最速,,50,0,112
コモルー,418,286,最速,,50,0,112
メタング,421,289,最速,,50,0,112
レジロック,423,291,最速,,50,0,112
レジアイス,424,292,最速,,50,0,112
レジスチル,425,293,最速,,50,0,112
ポッタイシ,443,308,最速,,50,0,112
グレッグル,504,350,最速,,50,0,112
シビルドン,675,450,最速,,50,0,112
ツンベアー,685,458,最速,,50,0,112
メレシー,786,526,最速,,50,0,112
ディアンシー,813,540,最速,,50,0,112
オシャマリ,825,551,最速,,50,0,112
トロッゴン,944,623,最速,,50,0,112
ヤバチャ,961,636,最速,,50,0,112
ベロバー,966,641,最速,,50,0,112
ニャイキング,970,644,最速,,50,0,112
コオリッポ(アイスフェイス),982,652,最速,,50,0,112
バドレックス(はくばじょうのすがた),1013,677,最速,,50,0,112
ガチグマ(通常),1016,680,最速,,50,0,112
クワッス,1030,694,最速,,50,0,112
カプサイジ,1074,735,最速,,50,0,112
ドドゲザン,1110,769,最速,,50,0,112
テツノカイナ,1119,778,最速,,50,0,112
チャデス,1142,799,最速,,50,0,112
ドーミラー,487,337,準速,スカーフ,23,0,112
エースバーン,921,611,最遅,,119,0,111
トドロクツキ,1133,792,最遅,,119,0,111
ヤミカラス,235,168,無振,,91,0,111
ネオラント,508,353,無振,,91,0,111
ロトム(通常),530,371,無振,,91,0,111
ランドロス(れいじゅうフォルム),721,486,無振,,91,0,111
ウガツホムラ,1153,810,無振,,91,0,111
ブロスター,776,522,準速,,59,0,111
テブリム,964,639,最速,,49,0,111
アチゲータ,1028,692,最速,,49,0,111
ルチャブル,784,524,最遅,,118,0,110
ピカチュウ,26,11,無振,,90,0,110
モルフォン,55,30,無振,,90,0,110
ディグダ(アローラのすがた),57,32,無振,,90,0,110
ニャース(原種),60,35,無振,,90,0,110
ニャース(アローラのすがた),61,36,無振,,90,0,110
ウインディ(ヒスイのすがた),72,47,無振,,90,0,110
ニョロモ,73,48,無振,,90,0,110
ニョロゾ,74,49,無振,,90,0,110
ファイヤー(原種),180,121,無振,,90,0,110
ファイヤー(ガラルのすがた),181,122,無振,,90,0,110
オオタチ,198,139,無振,,90,0,110
ホウオウ,291,213,無振,,90,0,110
